date	region_id	email_opens	avg_order_value	social_likes	total_site_visits	total_orders
2020-11-06	4	7540	19.04	947	131022	513
2020-11-06	5	5609	51.97	219	161191	698
2020-11-06	6	8141	13.16	812	248996	826
2020-11-06	7	7655	47.24	355	225489	891
2020-11-06	8	6670	37.66	1032	137982	492
2020-11-06	9	12394	46.35	777	303894	929
2020-11-06	10	5555	21.33	590	117094	514
2020-11-06	11	5943	49.87	268	139090	560
2020-11-06	12	8331	36.63	668	226900	913
2020-11-06	13	3450	46.19	264	82798	713
2020-11-06	14	5347	28.56	484	133141	455
2020-11-06	15	5481	26.71	434	181475	676
2020-11-06	16	13454	37.12	964	383323	1151
2020-11-06	17	6349	49.77	525	127191	431
2020-11-06	18	12830	10.5	202	247105	860
2020-11-06	19	6419	41.17	683	176204	676
2020-11-06	20	7526	19.14	419	196771	857
2020-11-07	1	11154	16.35	288	321529	1023
2020-11-07	2	1801	15.57	490	53820	105
2020-11-07	3	8464	35.15	735	169769	717
2020-11-07	4	4929	21.55	359	142956	615
2020-11-07	5	4489	47.39	349	84128	433
2020-11-07	6	1883	24.08	488	29154	495
2020-11-07	7	13841	19.09	66	386095	1069
2020-11-07	8	8765	51.19	903	209873	883
2020-11-07	9	11632	9.15	418	278739	1007
2020-11-07	10	11542	43.48	609	327115	847
2020-11-07	11	15032	22.36	753	421373	1221
2020-11-07	12	13843	43.4	932	356194	984
2020-11-07	13	14575	10.18	369	291020	915
2020-11-07	14	12755	7.49	173	252433	935
2020-11-07	15	17442	5.92	142	458824	1231
2020-11-07	16	16329	22.55	548	394937	1221
2020-11-07	17	5723	7.93	431	149527	714
2020-11-07	18	2883	48.9	322	64756	294
2020-11-07	19	12959	43.93	413	282361	868
2020-11-07	20	3460	27.81	941	97039	550
2020-11-08	1	6260	41.89	940	212025	742
2020-11-08	2	6227	47.95	522	129484	595
2020-11-08	3	12678	31.44	719	229939	854
2020-11-08	4	3996	22.77	743	109019	433
2020-11-08	5	4883	51.41	922	149472	649
2020-11-08	6	6171	29.77	470	109270	443
2020-11-08	7	3979	47.91	528	105765	598
2020-11-08	8	3230	22.97	591	103098	411
2020-11-08	9	11248	52.22	1093	214282	867
2020-11-08	10	9384	7.56	1072	296002	868
2020-11-08	11	7278	45.85	233	154843	677
2020-11-08	12	9778	35.28	365	186267	698
2020-11-08	13	6702	19.29	967	195908	623
2020-11-08	14	6564	15	362	204382	839
2020-11-08	15	11873	28.52	141	335086	1024
2020-11-08	16	9990	37.68	968	223929	633
2020-11-08	17	8312	33.8	169	240165	912
2020-11-08	18	10087	6.25	729	281423	908
2020-11-08	19	8055	38.6	730	214317	806
2020-11-08	20	8695	31.98	192	201155	799
2020-11-09	1	4349	22.19	335	120275	597
2020-11-09	2	7008	14.75	888	137534	590
2020-11-09	3	11764	21.63	690	305583	1000
2020-11-09	4	4418	50.47	846	118389	758
2020-11-09	5	10313	36.14	596	208561	747
2020-11-09	6	5964	12.14	103	148110	515
2020-11-09	7	9126	39.88	154	181394	488
2020-11-09	8	17770	39.23	76	407965	1147
2020-11-09	9	6189	12.97	1083	148050	558
2020-11-09	10	13300	47.92	549	387880	1201
2020-11-09	11	6662	16.2	88	164303	483
2020-11-09	12	4898	37.89	647	138956	800
2020-11-09	13	4196	41.22	1120	90611	586
2020-11-09	14	15649	14.59	881	369793	1170
2020-11-09	15	8568	49.31	628	267925	955
2020-11-09	16	11072	18.3	105	325097	986
2020-11-09	17	9561	11.3	182	264314	1045
2020-11-09	18	12007	15.55	113	339952	1258
2020-11-09	19	3951	51.18	840	105825	471
2020-11-09	20	10687	38.35	944	299088	987
2020-11-10	1	5078	22.94	603	168338	467
2020-11-10	2	6579	30.29	899	112962	703
2020-11-10	3	6521	31.09	1010	132902	598
2020-11-10	4	5620	5.92	1025	145406	553
2020-11-10	5	7752	10.98	251	211935	763
2020-11-10	6	8121	14.43	583	256979	867
2020-11-10	7	4741	44.6	654	139429	895
2020-11-10	8	4176	43.57	173	121897	619
2020-11-10	9	9462	53.1	199	264368	733
2020-11-10	10	11015	12.25	813	242107	905
2020-11-10	11	8136	24.9	405	215817	678
2020-11-10	12	10997	18.65	618	284002	984
2020-11-10	13	9217	28.46	684	263577	864
2020-11-10	14	8530	30.8	547	238353	700
2020-11-10	15	12197	34.81	630	366150	1104
2020-11-10	16	6918	30.19	683	161909	708
2020-11-10	17	8529	10.12	1020	205909	765
2020-11-10	18	4566	26.6	1059	90423	370
2020-11-10	19	5763	15.93	565	116002	485
2020-11-10	20	14917	45.33	111	318945	932
2020-11-11	1	2470	20.79	635	55295	383
2020-11-11	2	10015	38.76	902	225289	850
2020-11-11	3	8339	48.75	420	217579	895
2020-11-11	4	12146	41.69	518	223119	834
2020-11-11	5	11488	46.29	402	307562	813
2020-11-11	6	9479	11.91	653	238442	744
2020-11-11	7	6179	20	535	186078	696
2020-11-11	8	5930	48.33	336	189227	885
2020-11-11	9	3425	37.8	990	96035	708
2020-11-11	10	10005	20.36	86	219789	765
2020-11-11	11	4206	37.57	221	123858	473
2020-11-11	12	9048	45.17	1106	199139	755
2020-11-11	13	5969	41.61	924	146402	570
2020-11-11	14	16067	31.68	661	348653	1098
2020-11-11	15	5008	44.83	761	161085	659
2020-11-11	16	16508	21.93	285	347217	1187
2020-11-11	17	7931	8.24	658	198067	830
2020-11-11	18	7019	31.78	1037	170508	697
2020-11-11	19	8539	31.17	1058	170907	877
2020-11-11	20	2091	12.82	113	34090	559
2020-11-12	1	12803	51.3	521	345199	1128
2020-11-12	2	13782	13.77	112	322930	1087
2020-11-12	3	5190	40.05	340	97160	532
2020-11-12	4	2473	8.83	278	49089	509
2020-11-12	5	12823	27.65	818	232018	833
2020-11-12	6	6103	21.77	586	148887	700
2020-11-12	7	8329	22.15	225	237096	748
2020-11-12	8	7105	17.04	1058	208289	737
2020-11-12	9	12053	27.84	841	305510	932
2020-11-12	10	15358	50.51	77	351900	1038
2020-11-12	11	2834	47.51	731	64014	594
2020-11-12	12	6250	42.9	1087	199589	837
2020-11-12	13	4944	12.58	235	147217	709
2020-11-12	14	10765	37.23	914	191372	761
2020-11-12	15	16101	51.76	362	539932	1498
2020-11-12	16	6034	22.94	1093	133967	519
2020-11-12	17	6834	29.1	789	123769	576
2020-11-12	18	4588	26.42	427	126358	749
2020-11-12	19	11515	45.41	214	313007	1069
2020-11-12	20	2295	32.76	111	47550	613
2020-11-13	1	16941	43.1	96	401470	1225
2020-11-13	2	8862	22.42	78	238642	839
2020-11-13	3	9349	24.26	164	270619	829
2020-11-13	4	7372	21.44	1005	182343	559
2020-11-13	5	8789	45.46	511	257100	907
2020-11-13	6	10556	11.23	775	228296	714
2020-11-13	7	5630	12.17	1112	185623	725
2020-11-13	8	17071	23.56	768	315629	1060
2020-11-13	9	10871	16.46	940	275352	902
2020-11-13	10	12522	10.73	806	292112	1054
2020-11-13	11	9526	21.94	1014	326986	1079
2020-11-13	12	5976	32.92	701	157713	856
2020-11-13	13	8115	29.28	1100	266342	880
2020-11-13	14	11787	50.9	837	338672	1057
2020-11-13	15	6237	30.68	449	114485	816
2020-11-13	16	6139	33.1	638	174887	699
2020-11-13	17	2041	47.79	167	51787	524
2020-11-13	18	4952	35.64	299	145910	799
2020-11-13	19	10302	17.02	308	207298	648
2020-11-13	20	5293	35.96	481	148888	693
2020-11-14	1	8682	51.63	684	178926	737
2020-11-14	2	12408	13.72	1001	227379	805
2020-11-14	3	19371	44.41	404	391332	1176
2020-11-14	4	13918	16.49	1048	425678	1292
2020-11-14	5	7502	52.76	620	171199	586
2020-11-14	6	5567	11.64	814	194953	588
2020-11-14	7	7605	49.63	780	169660	497
2020-11-14	8	6589	8.51	324	189252	625
2020-11-14	9	13002	43	376	257285	920
2020-11-14	10	28229	34.33	901	526778	1460
2020-11-14	11	9126	42.94	1103	229156	847
2020-11-14	12	9088	28.93	526	236493	834
2020-11-14	13	4489	48.13	832	117792	683
2020-11-14	14	7956	25.82	747	236069	674
2020-11-14	15	19156	9.74	456	391705	988
2020-11-14	16	13162	39.97	948	306368	977
2020-11-14	17	5798	22.24	1055	172254	884
2020-11-14	18	6058	12.86	404	142466	520
2020-11-14	19	6492	36.63	996	178156	858
2020-11-14	20	13736	7.68	391	301705	905
2020-11-15	1	8513	10.44	581	214187	886
2020-11-15	2	11675	7.76	495	239152	885
2020-11-15	3	7226	18.34	494	212895	800
2020-11-15	4	8147	14.86	996	236223	736
2020-11-15	5	4241	40.66	254	121427	520
2020-11-15	6	8069	13.9	551	263867	921
2020-11-15	7	7475	32.6	889	146124	391
2020-11-15	8	5198	47.44	378	128489	467
2020-11-15	9	10557	20.03	271	312138	1037
2020-11-15	10	4341	28.46	693	81811	688
2020-11-15	11	13262	39.96	450	404951	1253
2020-11-15	12	4198	18.69	516	91728	401
2020-11-15	13	6760	18.32	561	161188	878
2020-11-15	14	3829	28.78	309	99903	407
2020-11-15	15	12077	34.45	922	229790	916
2020-11-15	16	13155	23.42	1037	357713	988
2020-11-15	17	15458	8.34	221	447903	1288
2020-11-15	18	10305	6.9	650	309660	964
2020-11-15	19	4450	22.89	211	101008	666
2020-11-15	20	4660	39.2	528	115320	525
2020-11-16	1	6841	30.28	342	224500	809
2020-11-16	2	4143	47.03	202	130848	262
2020-11-16	3	5964	6.51	618	173167	475
2020-11-16	4	3834	50.43	790	91967	619
2020-11-16	5	15947	28.92	654	334343	1039
2020-11-16	6	6056	19.59	79	172052	667
2020-11-16	7	4113	30.37	1049	99682	431
2020-11-16	8	2745	10.47	104	77972	331
2020-11-16	9	16668	49.07	922	421194	1273
2020-11-16	10	5580	51.99	631	119952	584
2020-11-16	11	6308	36.52	829	151097	855
2020-11-16	12	3159	44.41	894	101913	436
2020-11-16	13	24679	16.57	429	484992	1340
2020-11-16	14	10860	12.13	418	275194	955
2020-11-16	15	7283	52.34	567	203584	715
2020-11-16	16	10486	18.31	337	244762	880
2020-11-16	17	12238	18.37	626	297345	943
2020-11-16	18	9705	44.17	324	323187	1040
2020-11-16	19	4636	38.25	665	105495	584
2020-11-16	20	7653	41.77	296	174855	709
2020-11-17	1	4179	9.82	887	85295	622
2020-11-17	2	4459	33.5	530	114789	663
2020-11-17	3	5190	48.71	775	168113	580
2020-11-17	4	1271	46.29	116	28566	283
2020-11-17	5	7315	45.22	873	242400	766
2020-11-17	6	13797	47.18	702	279122	959
2020-11-17	7	2949	24.49	965	50072	558
2020-11-17	8	6149	34.73	627	106734	570
2020-11-17	9	9276	10.14	98	298941	1068
2020-11-17	10	12943	48.75	867	326335	1149
2020-11-17	11	14342	16.63	516	272271	917
2020-11-17	12	11530	50.6	583	293036	992
2020-11-17	13	20993	43.64	100	482078	1345
2020-11-17	14	6542	52.21	968	220298	560
2020-11-17	15	8435	21.02	108	245609	781
2020-11-17	16	12825	10.42	247	269071	774
2020-11-17	17	21579	8.7	744	405012	1225
2020-11-17	18	9658	33.13	310	205880	735
2020-11-17	19	9921	41.63	651	237134	766
2020-11-17	20	6015	44.05	737	197067	761
2020-11-18	1	3249	26.36	142	91956	520
2020-11-18	2	4138	13.52	245	111291	544
2020-11-18	3	2973	53.13	441	77981	393
2020-11-18	4	8807	26.1	575	269299	1171
2020-11-18	5	6786	32.67	742	179892	676
2020-11-18	6	10704	5.48	993	265110	888
2020-11-18	7	7050	6.47	584	179224	750
2020-11-18	8	12649	22.84	1019	297489	1032
2020-11-18	9	8590	39.08	679	272736	969
2020-11-18	10	10760	27.51	417	260133	971
2020-11-18	11	4143	37.21	644	114858	705
2020-11-18	12	9602	50.45	846	268782	820
2020-11-18	13	5092	5.09	94	162316	538
2020-11-18	14	9726	5.69	439	261563	898
2020-11-18	15	2038	33.45	403	52397	522
2020-11-18	16	13599	27.15	435	264294	897
2020-11-18	17	4876	11.73	223	140160	597
2020-11-18	18	3787	8.03	995	126968	343
2020-11-18	19	13998	41.08	423	267220	904
2020-11-18	20	6795	8.23	136	163995	584
2020-11-19	1	7274	38.57	891	246478	715
2020-11-19	2	6719	7.22	933	196246	689
2020-11-19	3	9919	35.18	314	336998	958
2020-11-19	4	9893	25.88	548	277589	1062
2020-11-19	5	6135	47.48	1069	169987	810
2020-11-19	6	13157	11.49	160	317721	1050
2020-11-19	7	7081	43.07	674	179024	616
2020-11-19	8	8906	11.79	623	217305	861
2020-11-19	9	8198	28.85	208	183568	653
2020-11-19	10	16814	6.32	1098	309014	1053
2020-11-19	11	6760	10.29	296	169454	676
2020-11-19	12	9673	31.47	172	310049	1020
2020-11-19	13	5277	42.19	709	112269	741
2020-11-19	14	10468	26.52	94	284828	900
2020-11-19	15	2755	26.76	221	57033	216
2020-11-19	16	4316	21.89	235	91081	627
2020-11-19	17	1975	48.46	543	39440	654
2020-11-19	18	11014	42.88	321	270509	863
2020-11-19	19	2994	40.9	77	55521	352
2020-11-19	20	5157	27.66	996	91622	441
2020-11-20	1	7080	13.35	187	181703	920
2020-11-20	2	4424	37.05	411	114185	595
2020-11-20	3	8540	20	1100	173389	718
2020-11-20	4	5934	48.79	274	173565	554
2020-11-20	5	5035	20.57	509	90615	479
2020-11-20	6	8280	27.5	1016	205696	777
2020-11-20	7	15893	21.51	736	366749	1079
2020-11-20	8	12984	38.73	631	292334	938
2020-11-20	9	13762	51.65	893	323762	1061
2020-11-20	10	3707	48.76	728	80386	552
2020-11-20	11	20175	14.17	336	564878	1493
2020-11-20	12	6501	5.4	967	168220	627
2020-11-20	13	4170	31.45	210	114594	427
2020-11-20	14	11487	30.92	613	256004	953
2020-11-20	15	18926	37.27	725	365540	1174
2020-11-20	16	9848	7.77	717	308361	1048
2020-11-20	17	13946	12.1	662	292602	896
2020-11-20	18	5533	17.96	1068	107083	442
2020-11-20	19	6406	52.86	817	144309	478
2020-11-20	20	8434	5.52	309	216069	753
2020-11-21	1	11599	42.11	483	307892	1051
2020-11-21	2	4125	31.31	875	97357	550
2020-11-21	3	3975	19.81	527	66198	391
2020-11-21	4	10202	44.34	249	184845	724
2020-11-21	5	4067	50.84	170	122804	357
2020-11-21	6	7721	31.78	747	174396	545
2020-11-21	7	8639	45.59	341	263333	930
2020-11-21	8	6360	43.81	206	152793	515
2020-11-21	9	10070	20.31	1020	230062	961
2020-11-21	10	1235	38.29	226	31486	151
2020-11-21	11	14087	11.01	449	288645	859
2020-11-21	12	10576	24.84	210	257390	1004
2020-11-21	13	5773	35.63	556	178683	697
2020-11-21	14	7101	22.71	185	184009	822
2020-11-21	15	13311	13.86	970	262805	878
2020-11-21	16	5365	51.23	483	147180	735
2020-11-21	17	7766	15.58	81	205227	743
2020-11-21	18	10160	48.58	734	242695	915
2020-11-21	19	7454	34.55	383	192423	635
2020-11-21	20	9896	28.94	685	336765	1019
2020-11-22	1	7346	29.5	1101	125696	768
2020-11-22	2	5984	24.2	919	151276	792
2020-11-22	3	12816	10.02	1085	243664	831
2020-11-22	4	13403	21.65	465	362385	1099
2020-11-22	5	4358	10.83	882	135264	504
2020-11-22	6	5653	34.62	345	151727	738
2020-11-22	7	7146	36.19	87	162045	738
2020-11-22	8	12449	38.62	816	310614	869
2020-11-22	9	5307	37.98	130	172755	839
2020-11-22	10	6443	15.4	740	163214	735
2020-11-22	11	6821	23.24	216	157007	553
2020-11-22	12	1838	47.51	422	39750	500
2020-11-22	13	9762	37.19	173	268518	897
2020-11-22	14	6567	28.35	893	184208	830
2020-11-22	15	16519	18.55	992	405941	1037
2020-11-22	16	9765	31.65	556	256630	872
2020-11-22	17	16156	36.25	581	353744	963
2020-11-22	18	4297	50.64	165	103035	670
2020-11-22	19	11238	13.69	85	359126	1048
2020-11-22	20	5307	27.04	1034	122094	491
2020-11-23	1	8026	50.54	953	219464	807
2020-11-23	2	5395	27.3	457	137570	402
2020-11-23	3	7919	16.1	444	237829	979
2020-11-23	4	5748	25.63	224	148364	631
2020-11-23	5	16057	37.06	750	414825	1113
2020-11-23	6	6706	19.87	476	163795	448
2020-11-23	7	5782	15.84	734	149939	633
2020-11-23	8	7686	21.97	716	237087	961
2020-11-23	9	5865	47.98	926	164284	737
2020-11-23	10	3843	49.18	686	113834	730
2020-11-23	11	10911	28.96	987	242694	972
2020-11-23	12	6306	41.89	743	200754	801
2020-11-23	13	5175	26.75	1099	140203	617
2020-11-23	14	8893	49.65	852	159558	582
2020-11-23	15	9119	24.14	241	281500	971
2020-11-23	16	6646	26.1	701	180723	816
2020-11-23	17	9148	41.95	262	266295	994
2020-11-23	18	2218	49.27	1024	46905	225
2020-11-23	19	7583	39.43	1023	194673	817
2020-11-23	20	12070	34.57	570	355602	1114
2020-11-24	1	13046	51.81	590	295710	951
2020-11-24	2	4081	16.47	814	130693	635
2020-11-24	3	7903	50.8	1090	226161	755
2020-11-24	4	14819	40.4	962	318328	1143
2020-11-24	5	6787	17.4	343	209523	856
2020-11-24	6	7949	6.41	1038	171552	741
2020-11-24	7	7341	21.69	527	182634	647
2020-11-24	8	5635	44.28	171	176165	878
2020-11-24	9	7256	35.43	996	194790	720
2020-11-24	10	9789	15.1	827	244596	888
2020-11-24	11	6978	13.84	933	217469	795
2020-11-24	12	7883	44.92	596	220923	723
2020-11-24	13	10816	47.32	181	276198	804
2020-11-24	14	11141	6.83	899	332051	907
2020-11-24	15	9232	35.11	325	185251	787
2020-11-24	16	13221	37.34	628	387571	1217
2020-11-24	17	13559	10.04	1037	320620	1026
2020-11-24	18	7358	9.27	971	162235	535
2020-11-24	19	2830	34.09	370	64256	665
2020-11-24	20	5535	41.36	101	184505	767
2020-11-25	1	5281	43.09	206	141576	452
2020-11-25	2	2526	43.99	139	62489	368
2020-11-25	3	1448	16.91	488	26301	364
2020-11-25	4	16557	27.04	362	288134	934
2020-11-25	5	5570	11.41	310	113993	564
2020-11-25	6	9128	6.07	502	270933	972
2020-11-25	7	2242	7.61	726	31202	303
2020-11-25	8	15318	24.57	837	372826	1179
2020-11-25	9	3725	14.83	605	83885	473
2020-11-25	10	9804	14.65	125	187242	621
2020-11-25	11	2515	38.18	150	61330	475
2020-11-25	12	3381	28.61	953	84979	588
2020-11-25	13	12913	15.17	125	244763	819
2020-11-25	14	13063	34.68	433	317350	1011
2020-11-25	15	6259	13.17	961	193317	768
2020-11-25	16	15299	29.24	591	367994	1189
2020-11-25	17	11945	28.93	98	306145	1070
2020-11-25	18	8520	52.33	1031	253477	853
2020-11-25	19	9588	18.9	264	279441	1027
2020-11-25	20	12688	30.64	1090	225673	953
2020-11-26	1	7940	22.79	491	274625	945
2020-11-26	2	9503	41.93	1121	265549	969
2020-11-26	3	3821	47.98	677	127120	477
2020-11-26	4	17805	45.37	1020	454809	1410
2020-11-26	5	6155	41.03	794	155165	848
2020-11-26	6	10984	11.54	403	223426	789
2020-11-26	7	9575	19.33	439	336496	1002
2020-11-26	8	21562	5.79	286	553455	1423
2020-11-26	9	7846	46.81	902	213689	765
2020-11-26	10	6209	26.4	1004	138322	568
2020-11-26	11	10499	35.32	509	285841	1075
2020-11-26	12	11147	28.73	744	351669	1003
2020-11-26	13	3790	28.05	88	93910	452
2020-11-26	14	11707	24.39	975	267926	930
2020-11-26	15	13625	24.27	213	406878	1171
2020-11-26	16	8205	20.63	231	251990	873
2020-11-26	17	5141	24.76	561	115703	761
2020-11-26	18	11846	49.78	112	215834	784
2020-11-26	19	14618	45.8	973	317072	1012
2020-11-26	20	11945	14.68	818	237254	798
2020-11-27	1	10601	51.37	993	246631	987
2020-11-27	2	9101	47.27	478	166933	822
2020-11-27	3	8430	11.26	678	254581	1052
2020-11-27	4	9312	53.23	999	215807	958
2020-11-27	5	14332	29.76	634	392669	1247
2020-11-27	6	12526	26.43	1096	326275	1065
2020-11-27	7	8305	22.18	484	224107	943
2020-11-27	8	7470	6.94	982	227876	702
2020-11-27	9	13477	46.91	792	245016	968
2020-11-27	10	7223	49.1	440	185001	730
2020-11-27	11	14824	47.93	160	288058	981
2020-11-27	12	10803	38.21	1025	343837	1109
2020-11-27	13	11930	23.18	1048	333199	1021
2020-11-27	14	5756	8.6	370	159650	761
2020-11-27	15	13979	26.25	593	452134	1293
2020-11-27	16	8572	34.23	175	207156	746
2020-11-27	17	7879	25.29	397	163560	736
2020-11-27	18	5376	38.34	857	103639	535
2020-11-27	19	7369	40.12	922	132343	625
2020-11-27	20	5752	5.18	210	186752	781
2020-11-28	1	17240	47	908	335529	1034
2020-11-28	2	5289	31.82	1092	91740	598
2020-11-28	3	13850	41.48	957	376640	1166
2020-11-28	4	5034	51.45	1042	130087	517
2020-11-28	5	13629	40.7	321	252695	844
2020-11-28	6	10436	19.27	1041	245762	849
2020-11-28	7	11088	24	875	274416	928
2020-11-28	8	14976	21.2	847	340809	1143
2020-11-28	9	6964	4.97	712	142617	613
2020-11-28	10	3873	36.44	316	104055	563
2020-11-28	11	6605	44.63	339	162749	818
2020-11-28	12	9436	16.61	364	269246	787
2020-11-28	13	7153	26.33	559	164841	702
2020-11-28	14	2666	47.84	579	66240	538
2020-11-28	15	10401	22.66	331	286508	1060
2020-11-28	16	5317	41.75	971	94160	549
2020-11-28	17	15475	32.1	143	283469	900
2020-11-28	18	5762	14.94	203	150879	727
2020-11-28	19	14861	47.05	999	361313	1084
2020-11-28	20	6680	45.73	672	187070	689
2020-11-29	1	6984	39.32	359	209726	991
2020-11-29	2	5286	53.24	134	124303	726
2020-11-29	3	7178	39.55	1008	204965	827
2020-11-29	4	9903	28.69	279	236339	905
2020-11-29	5	8553	17.13	1029	252957	862
2020-11-29	6	11207	39.62	411	224943	879
2020-11-29	7	5252	43.78	686	130470	508
2020-11-29	8	13201	21.94	460	307614	1040
2020-11-29	9	8444	16.69	163	251279	902
2020-11-29	10	6567	44.49	226	191855	781
2020-11-29	11	4977	7.45	869	150439	673
2020-11-29	12	2243	21.92	567	52424	371
2020-11-29	13	14417	41.97	644	418352	1258
2020-11-29	14	7522	43.78	115	191995	799
2020-11-29	15	6901	20.05	1066	192382	866
2020-11-29	16	10691	36.16	534	371249	1112
2020-11-29	17	4392	21.78	1101	152530	475
2020-11-29	18	7254	10.81	653	204270	707
2020-11-29	19	9004	32.99	258	207712	793
2020-11-29	20	3293	29.72	482	104735	318
2020-11-30	1	5188	49.82	519	117525	673
2020-11-30	2	12730	27.33	135	447689	1167
2020-11-30	3	4488	24.3	357	119210	285
2020-11-30	4	7671	44.89	837	236503	794
2020-11-30	5	6589	51.68	889	150527	640
2020-11-30	6	14250	42.46	609	346982	1155
2020-11-30	7	17492	26.81	477	483183	1244
2020-11-30	8	2565	21.12	435	42225	433
2020-11-30	9	7496	45.52	844	190489	861
2020-11-30	10	5146	37.61	262	154488	231
2020-11-30	11	6485	49.81	644	205250	846
2020-11-30	12	13629	38.47	531	258781	893
2020-11-30	13	3306	16.82	311	66518	433
2020-11-30	14	11350	51.84	474	387597	1178
2020-11-30	15	3263	44.44	490	87885	392
2020-11-30	16	8171	52.94	378	255195	740
2020-11-30	17	4937	29.42	503	146145	676
2020-11-30	18	10806	4.93	148	352536	1040
2020-11-30	19	6902	33.58	691	159146	627
2020-11-30	20	4585	34.98	906	75666	591
2020-12-01	1	12699	7.72	964	263020	879
2020-12-01	2	4648	19.83	848	131245	639
2020-12-01	3	3803	37.72	148	65468	511
2020-12-01	4	9680	5.86	477	206935	908
2020-12-01	5	4005	24.73	312	124020	428
2020-12-01	6	5770	11.61	481	119549	728
2020-12-01	7	11439	29.63	392	252298	953
2020-12-01	8	8064	31.07	1008	224232	713
2020-12-01	9	7481	39.6	159	213276	774
2020-12-01	10	11051	23.88	1074	234000	601
2020-12-01	11	6281	11.73	955	193678	795
2020-12-01	12	13398	37.97	889	243034	1099
2020-12-01	13	3820	23.33	437	117167	590
2020-12-01	14	5683	51.35	1033	187995	575
2020-12-01	15	12329	37.3	989	365156	1095
2020-12-01	16	5900	49.25	277	131878	649
2020-12-01	17	11605	47.24	431	277361	998
2020-12-01	18	6515	16.45	343	160854	736
2020-12-01	19	12261	17.59	698	276551	1033
2020-12-01	20	9135	46.67	656	214077	942
2020-12-02	1	9080	21.63	559	288569	1119
2020-12-02	2	8502	8.24	878	167230	597
2020-12-02	3	14905	39.1	763	417657	1134
2020-12-02	4	7374	30.16	324	191523	903
2020-12-02	5	6509	18.13	271	172920	560
2020-12-02	6	4020	38.26	958	122104	677
2020-12-02	7	2543	41.73	639	85266	269
2020-12-02	8	12009	41.87	422	243460	833
2020-12-02	9	4181	38.5	222	98690	617
2020-12-02	10	7099	13.24	1055	193479	598
2020-12-02	11	7046	41.98	540	172807	892
2020-12-02	12	10575	39.77	983	280408	763
2020-12-02	13	6222	27.08	452	177647	698
2020-12-02	14	7843	20	228	225768	892
2020-12-02	15	2902	50.74	1055	90865	517
2020-12-02	16	9653	21.24	1025	307176	851
